n_bps,d,m,rep_idx,seed,is_recombinant,true_bps_count,true_bps,rhizaeon_detected,rhizaeon_num_bps,rhizaeon_bps,rhizaeon_spatial_err_nt,rhizaeon_runtime_ms,three_seq_detected,three_seq_p,three_seq_runtime_ms
2,50,0,35,20231866,True,2,15313;18244,False,0,,,6.330000000000169,True,2.831846e-06,46.86133300000073
2,50,0,34,20231865,True,2,5058;20769,True,2,5576;20594,346.5,10.501375000000479,True,0.0,49.76058300000119
2,50,0,37,20231868,True,2,9714;24965,True,3,11512;9884;24804,165.5,12.709125000000654,True,0.0,42.176708000001284
2,50,0,38,20231869,True,2,21483;28242,True,1,21452,3410.5,10.904416000000694,True,3.21e-10,42.346499999998954
2,50,0,40,20231871,True,2,26560;28099,False,0,,,6.300249999998897,False,1.0,46.866582999999906
2,50,0,39,20231870,True,2,11979;28006,True,1,12400,8013.5,11.09758300000152,True,0.0,46.417250000001076
2,50,0,41,20231872,True,2,9196;27532,True,1,9012,9352.0,12.500832999998934,True,1e-12,43.96483400000051
2,50,0,42,20231873,True,2,4191;27379,False,0,,,8.36037500000053,True,8.0093e-08,39.3763749999998
2,50,0,43,20231874,True,2,13474;27675,True,1,14906,7100.5,11.955500000000896,True,1e-12,38.256166000000036
2,50,0,44,20231875,True,2,3493;9753,True,3,3101;3422;9762,40.0,13.793666999999843,True,5.3e-11,41.06179199999893
2,50,0,45,20231876,True,2,5564;23250,True,3,6608;5672;23309,83.5,12.040499999999454,True,0.0,44.16708399999969
2,50,0,46,20231877,True,2,2255;20806,True,1,20196,9275.5,12.15745900000087,True,0.0,39.93991699999988
2,50,0,47,20231878,True,2,5765;26592,True,1,5792,10413.5,12.281124999999449,True,2e-12,42.79374999999952
2,50,0,48,20231879,True,2,14798;23161,True,2,14077;22715,583.5,12.212167000001273,True,2.2e-11,42.660874999999265
2,50,0,49,20231880,True,2,10168;26389,True,1,9602,8676.5,11.193416999999428,True,1e-12,42.198041000000686
2,50,2,0,20231881,True,2,6539;25662,True,2,5654;25768,495.5,12.776624999998987,True,1e-12,42.39437500000065
2,50,2,1,20231882,True,2,18665;23125,True,2,19095;25318,1311.5,13.388000000000844,True,2.831846e-06,40.56700000000113
2,50,2,3,20231884,True,2,22492;25885,False,0,,,6.7206249999998136,True,0.000204081647,42.09587499999934
2,50,2,2,20231883,True,2,20299;27399,True,2,26222;20379,628.5,12.589750000000066,True,7e-12,41.925082999998864
2,50,2,4,20231885,True,2,19560;23086,True,2,23090;19379,92.5,12.083249999999879,True,3.991e-09,40.17387500000069
2,50,2,6,20231887,True,2,24546;27826,False,0,,,7.143583999999592,False,1.0,41.34012499999962
2,50,2,5,20231886,True,2,25194;27798,True,1,25174,1322.0,12.646499999998895,True,4.40509e-07,42.577749999999526
2,50,2,7,20231888,True,2,12946;18129,True,2,19210;13272,703.5,13.505582999998822,True,5.00579e-07,43.41941700000085
2,50,2,10,20231891,True,2,17731;19314,False,0,,,8.159083000000678,False,1.0,43.47562499999924
2,50,2,9,20231890,True,2,12738;28399,True,1,12858,7830.5,11.177375000000822,True,1e-12,44.71845800000018
2,50,2,8,20231889,True,2,8990;24786,True,2,25289;9100,306.5,14.9630829999996,True,7e-12,44.45716699999913
2,50,2,11,20231892,True,2,2016;5668,True,2,5995;2160,235.5,13.461458000000093,True,1.6764e-08,40.651249999999806
2,50,2,12,20231893,True,2,2351;15376,True,1,15211,6512.5,10.959292000000787,True,0.0,39.405458999999254
2,50,2,13,20231894,True,2,8759;18180,True,2,18144;9064,170.5,13.08083300000007,True,1e-12,42.239166999999966
2,50,2,14,20231895,True,2,2351;22219,True,1,21381,9934.0,12.681374999999662,True,1e-12,42.54791700000027
2,50,2,15,20231896,True,2,4825;16720,True,2,4886;16852,96.5,14.777875000000051,True,7e-12,39.900917000000646
2,50,2,16,20231897,True,2,5622;17534,True,2,5274;17584,199.0,10.678249999999778,True,0.0,42.36220899999843
2,50,2,18,20231899,True,2,19498;24112,True,1,19280,2525.0,11.09279099999938,True,2.1710814e-05,47.61704200000061
2,50,2,17,20231898,True,2,15405;20436,True,2,20672;15297,172.0,12.813375000000349,True,3.21e-10,48.30629200000125
2,50,2,19,20231900,True,2,25050;27866,True,2,27752;24862,151.0,12.873792000000606,True,1.6764e-08,42.95454200000037
2,50,2,20,20231901,True,2,25474;28180,False,0,,,6.06462500000049,False,1.0,38.506542000000366
2,50,2,22,20231903,True,2,20798;23285,False,0,,,7.523917000000324,True,0.000204081647,44.14616699999918
2,50,2,21,20231902,True,2,6565;10658,True,1,10670,2058.5,12.3102080000006,True,2.831846e-06,43.385959000000085
2,50,2,23,20231904,True,2,25949;28125,True,1,26000,1088.0,11.642249999999521,True,2.1710814e-05,37.58416600000025
2,50,2,25,20231906,True,2,26527;28327,True,1,25210,2217.0,11.235499999999732,True,0.002551020356,44.18641599999873
2,50,2,24,20231905,True,2,5831;20042,True,2,6192;19674,364.5,16.072875000000764,True,3e-12,44.9485420000002
2,50,2,28,20231909,True,2,24786;26315,False,0,,,6.2533750000000055,False,1.0,45.66087499999938
2,50,2,26,20231907,True,2,16056;22391,True,2,22550;16111,107.0,12.663958000000974,True,3.9e-11,47.1756249999995
2,50,2,27,20231908,True,2,18465;27533,True,1,18116,4883.0,10.830291000001324,True,7e-12,47.40349999999971
2,50,2,29,20231910,True,2,10101;20967,True,3,9645;20172;21272,380.5,10.969542000001553,True,0.0,40.5413750000001
2,50,2,30,20231911,True,2,5991;13823,True,2,5996;13692,68.0,12.819041999998504,True,1e-12,42.50604200000119
2,50,2,31,20231912,True,2,3536;24301,True,1,24506,10587.5,11.185666000001149,True,3.21e-10,42.59883299999956
2,50,2,33,20231914,True,2,20542;27066,True,1,20604,3262.0,11.93262500000003,True,1.6764e-08,51.89920800000003
2,50,2,32,20231913,True,2,5818;13140,True,2,12458;4906,797.0,13.679833000001196,True,1.07e-10,50.96266699999852
2,50,2,34,20231915,True,2,5881;24867,True,2,25135;5361,394.0,10.751083999998912,True,3.9e-11,49.62758399999956
2,50,2,36,20231917,True,2,21716;24646,False,0,,,7.450583000000677,True,0.002448979532,48.867541999999986
2,50,2,35,20231916,True,2,20138;23671,True,2,20202;24196,294.5,12.266041000000172,True,3.21e-10,46.37766699999979
2,50,2,37,20231918,True,2,22216;26496,True,1,22160,2196.0,11.952124999998759,True,8.0093e-08,37.60124999999981
2,50,2,38,20231919,True,2,19000;24444,True,2,18507;25286,667.5,11.597708999998346,True,3.21e-10,37.935457999999755
2,50,2,39,20231920,True,2,23313;28162,True,2,23520;27770,299.5,11.724082999998942,True,1.071e-09,39.41350000000021
2,50,2,40,20231921,True,2,5170;21709,True,2,22130;5675,463.0,10.73712499999857,True,0.0,42.37233299999943
2,50,2,41,20231922,True,2,18405;23750,False,0,,,6.308792000000452,True,1.6764e-08,43.1216249999995
2,50,2,42,20231923,True,2,18791;20663,False,0,,,6.162707999999739,True,0.000217108143,43.693083000000854
2,50,2,44,20231925,True,2,5268;16093,True,2,5642;16248,264.5,11.236416999999221,True,0.0,43.83112499999875
2,50,2,43,20231924,True,2,4004;25186,True,2,25197;4043,25.0,10.011415999999329,True,0.0,44.64241700000038
2,50,2,45,20231926,True,2,1705;18289,True,1,18411,8414.0,12.071957999999938,True,0.0,40.25154200000003
2,50,2,46,20231927,True,2,1601;4636,True,1,4817,1698.5,11.65054199999993,True,0.000204081647,39.3100000000004
2,50,2,47,20231928,True,2,10948;17713,True,1,11083,3382.5,11.47087499999877,True,1.07e-10,40.09925000000081
0,10,0,0,20231931,False,0,,False,0,,,4.948209000000148,False,1.0,49.129332999999775
0,10,0,1,20231932,False,0,,False,0,,,4.567750000001425,False,1.0,49.5071669999998
0,10,0,2,20231933,False,0,,False,0,,,4.134791000000249,False,1.0,48.75554199999854
2,50,2,48,20231929,True,2,15607;24074,True,2,24270;15650,119.5,10.099624999998724,True,3e-12,49.21954199999945
2,50,2,49,20231930,True,2,16191;25975,True,2,24402;16653,1017.5,13.894625000000715,True,3.21e-10,49.346416999998866
0,10,0,3,20231934,False,0,,False,0,,,4.191875000000067,False,1.0,48.47308300000108
0,10,0,4,20231935,False,0,,False,0,,,5.0814579999993725,False,1.0,48.526917000000225
0,10,0,5,20231936,False,0,,False,0,,,3.7034170000005417,False,1.0,44.66999999999999
0,10,0,6,20231937,False,0,,False,0,,,4.146874999999994,False,1.0,38.85687500000046
0,10,0,8,20231939,False,0,,False,0,,,3.9786250000002354,False,1.0,51.3714580000002
0,10,0,7,20231938,False,0,,False,0,,,4.318042000001299,False,1.0,52.58375000000015
0,10,0,9,20231940,False,0,,False,0,,,3.87658299999849,False,1.0,52.38108300000022
0,10,0,10,20231941,False,0,,False,0,,,4.116333000000694,False,1.0,51.5210830000008
0,10,0,11,20231942,False,0,,False,0,,,3.359624999999866,False,1.0,52.26112500000113
0,10,0,12,20231943,False,0,,False,0,,,4.458333000000536,False,1.0,47.960165999999305
0,10,0,13,20231944,False,0,,False,0,,,4.767374999998353,False,1.0,47.767874999999904
0,10,0,14,20231945,False,0,,False,0,,,3.2063749999995395,False,1.0,38.811875000000384
0,10,0,15,20231946,False,0,,False,0,,,3.119750000001531,False,1.0,55.81262499999973
0,10,0,17,20231948,False,0,,False,0,,,2.7011669999996712,False,1.0,57.68950000000039
0,10,0,16,20231947,False,0,,False,0,,,4.895291000000412,False,1.0,57.17070899999932
0,10,0,18,20231949,False,0,,False,0,,,4.119999999998569,False,1.0,57.366666000000066
0,10,0,19,20231950,False,0,,False,0,,,3.9112499999998107,False,1.0,57.35266699999997
0,10,0,20,20231951,False,0,,False,0,,,3.4499590000010016,False,1.0,55.42308300000087
0,10,0,21,20231952,False,0,,False,0,,,3.7381249999999255,False,1.0,55.56224999999948
0,10,0,22,20231953,False,0,,False,0,,,4.4583750000004585,False,1.0,41.1859579999998
0,10,0,23,20231954,False,0,,False,0,,,3.5317080000005774,False,1.0,38.089833000000795
0,10,0,24,20231955,False,0,,False,0,,,4.814707999999612,False,1.0,54.9557079999996
0,10,0,25,20231956,False,0,,False,0,,,4.2668750000007805,False,1.0,56.326250000001465
0,10,0,26,20231957,False,0,,False,0,,,3.8567500000006305,False,1.0,56.39279200000047
0,10,0,27,20231958,False,0,,False,0,,,4.629583999999909,False,1.0,55.44829100000115
0,10,0,28,20231959,False,0,,False,0,,,3.9983329999984107,False,1.0,56.08891700000029
0,10,0,29,20231960,False,0,,False,0,,,4.639458999999846,False,1.0,56.18949999999856
0,10,0,30,20231961,False,0,,False,0,,,5.10733299999977,False,1.0,52.78295799999988
0,10,0,31,20231962,False,0,,False,0,,,4.243208000000109,False,1.0,41.85895800000061
0,10,0,32,20231963,False,0,,False,0,,,5.9269999999997935,False,1.0,58.50062500000064
0,10,0,33,20231964,False,0,,False,0,,,6.143459000000462,False,1.0,60.859417000001415
0,10,0,34,20231965,False,0,,False,0,,,5.011792000001236,False,1.0,61.77316700000013
0,10,0,35,20231966,False,0,,False,0,,,4.421084000000519,False,1.0,62.37858399999929
0,10,0,38,20231969,False,0,,False,0,,,4.470666000001344,False,1.0,61.12283399999896
0,10,0,36,20231967,False,0,,False,0,,,4.965750000000213,False,1.0,62.071082999999305
0,10,0,37,20231968,False,0,,False,0,,,5.745499999999737,False,1.0,61.44591700000035
0,10,0,39,20231970,False,0,,False,0,,,4.691375000000164,False,1.0,45.063750000000624
0,10,0,40,20231971,False,0,,False,0,,,5.680375000000737,False,1.0,56.22462500000047
0,10,0,41,20231972,False,0,,False,0,,,5.179999999999296,False,1.0,63.14424999999879
0,10,0,42,20231973,False,0,,False,0,,,4.409916999998487,False,1.0,64.72095800000055
0,10,0,43,20231974,False,0,,False,0,,,3.931167000001068,False,1.0,63.96100000000082
0,10,0,45,20231976,False,0,,False,0,,,4.362792000000226,False,1.0,64.2687500000001
0,10,0,44,20231975,False,0,,False,0,,,4.923250000000934,False,1.0,64.41537500000116
0,10,0,46,20231977,False,0,,False,0,,,4.6442089999985114,False,1.0,64.73145800000069
0,10,0,47,20231978,False,0,,False,0,,,3.6548750000005015,False,1.0,62.25787500000024
0,10,0,48,20231979,False,0,,False,0,,,4.411750000000936,False,1.0,37.26958400000058
0,10,0,49,20231980,False,0,,False,0,,,4.567833999999493,False,1.0,46.68799999999962
0,10,1,1,20231982,False,0,,False,0,,,3.267415999999912,False,1.0,54.82429200000105
0,10,1,2,20231983,False,0,,False,0,,,3.190749999999909,False,1.0,56.0021250000009
0,10,1,4,20231985,False,0,,False,0,,,3.293208000000547,False,1.0,55.733709000000076
0,10,1,0,20231981,False,0,,False,0,,,5.443875000000986,False,1.0,56.88045800000019
0,10,1,3,20231984,False,0,,False,0,,,4.1576660000011145,False,1.0,57.3572500000008
0,10,1,5,20231986,False,0,,False,0,,,3.105916999999181,False,1.0,55.87858300000015
0,10,1,6,20231987,False,0,,False,0,,,4.637834000000396,False,1.0,39.36095799999961
0,10,1,7,20231988,False,0,,False,0,,,5.139833000001204,False,1.0,36.547125000000236
0,10,1,8,20231989,False,0,,False,0,,,4.2357080000012814,False,1.0,51.66279199999835
0,10,1,11,20231992,False,0,,False,0,,,4.6711669999996985,False,1.0,56.593541999999886
0,10,1,9,20231990,False,0,,False,0,,,4.699958000001558,False,1.0,58.80287499999959
0,10,1,13,20231994,False,0,,False,0,,,4.22966600000052,False,1.0,57.971957999999546
0,10,1,12,20231993,False,0,,False,0,,,4.164624999999589,False,1.0,59.09300000000073
0,10,1,10,20231991,False,0,,False,0,,,3.557166999998529,False,1.0,60.627333000001116
0,10,1,14,20231995,False,0,,False,0,,,3.975958999999918,False,1.0,50.56420899999914
0,10,1,15,20231996,False,0,,False,0,,,3.197749999999999,False,1.0,39.62849999999918
0,10,1,16,20231997,False,0,,False,0,,,5.381292000000926,False,1.0,41.050750000000136
0,10,1,17,20231998,False,0,,False,0,,,4.589499999999802,False,1.0,53.04520800000034
0,10,1,18,20231999,False,0,,False,0,,,4.2003330000000005,False,1.0,59.39837499999889
0,10,1,20,20232001,False,0,,False,0,,,3.648999999999347,False,1.0,60.485124999999584
0,10,1,19,20232000,False,0,,False,0,,,3.9994169999992835,False,1.0,61.5372919999988
0,10,1,21,20232002,False,0,,False,0,,,4.190957999998801,False,1.0,61.17845900000063
0,10,1,22,20232003,False,0,,False,0,,,4.821250000000887,False,1.0,62.06937500000009
0,10,1,23,20232004,False,0,,False,0,,,4.4480829999997695,False,1.0,55.92808299999952
0,10,1,24,20232005,False,0,,False,0,,,4.281957999999975,False,1.0,39.1510420000003
0,10,1,25,20232006,False,0,,False,0,,,5.607458000000065,False,1.0,37.73599999999888
0,10,1,26,20232007,False,0,,False,0,,,3.807624999998538,False,1.0,40.41854200000117
0,10,1,27,20232008,False,0,,False,0,,,4.525375000000054,False,1.0,53.21200000000026
0,10,1,28,20232009,False,0,,False,0,,,4.541500000000198,False,1.0,55.2855000000001
0,10,1,29,20232010,False,0,,False,0,,,4.627916000000454,False,1.0,56.061458000000286
0,10,1,30,20232011,False,0,,False,0,,,6.07166600000042,False,1.0,54.09466699999932
0,10,1,31,20232012,False,0,,False,0,,,4.3216660000009455,False,1.0,55.304791000001075
0,10,1,32,20232013,False,0,,False,0,,,4.797374999998993,False,1.0,47.01104199999939
0,10,1,33,20232014,False,0,,False,0,,,4.46529199999901,False,1.0,41.611875000000964
0,10,1,34,20232015,False,0,,False,0,,,5.002207999998731,False,1.0,41.16141599999956
0,10,1,35,20232016,False,0,,False,0,,,4.149290999999167,False,1.0,44.81125000000041
0,10,1,36,20232017,False,0,,False,0,,,4.268458000000308,False,1.0,55.06629200000113
0,10,1,40,20232021,False,0,,False,0,,,3.2591669999995077,False,1.0,51.17191699999957
0,10,1,37,20232018,False,0,,False,0,,,3.0476670000005868,False,1.0,55.806541999999126
0,10,1,38,20232019,False,0,,False,0,,,3.743459000000726,False,1.0,53.4548749999999
0,10,1,39,20232020,False,0,,False,0,,,3.8102920000007146,False,1.0,53.60720799999896
0,10,1,41,20232022,False,0,,False,0,,,6.230833000000047,False,1.0,37.91937499999953
0,10,1,42,20232023,False,0,,False,0,,,4.65724999999928,False,1.0,39.52662500000059
0,10,1,43,20232024,False,0,,False,0,,,5.5084170000014865,False,1.0,36.73883299999936
0,10,1,45,20232026,False,0,,False,0,,,4.024333000000269,False,1.0,52.68075000000039
0,10,1,44,20232025,False,0,,False,0,,,3.5387910000004297,False,1.0,56.38687499999939
0,10,1,46,20232027,False,0,,False,0,,,4.447124999998664,False,1.0,58.16054199999954
0,10,1,48,20232029,False,0,,False,0,,,4.3798749999997,False,1.0,58.6397500000011
0,10,1,47,20232028,False,0,,False,0,,,4.735582999998655,False,1.0,59.14904200000137
0,10,1,49,20232030,False,0,,False,0,,,5.032125000001386,False,1.0,55.790292000001074
0,10,2,0,20232031,False,0,,False,0,,,3.4583749999992364,False,1.0,51.888958999999346
0,10,2,1,20232032,False,0,,False,0,,,3.846874999998917,False,1.0,41.188541000000356
0,10,2,2,20232033,False,0,,False,0,,,6.361791999999866,False,1.0,41.5928749999992
0,10,2,3,20232034,False,0,,False,0,,,6.31645800000058,False,1.0,48.36170899999992
0,10,2,5,20232036,False,0,,False,0,,,4.430583999999627,False,1.0,54.24933399999965
0,10,2,6,20232037,False,0,,False,0,,,4.1795829999990985,False,1.0,55.011249999999734
0,10,2,4,20232035,False,0,,False,0,,,4.222374999999445,False,1.0,54.94262500000069
0,10,2,7,20232038,False,0,,False,0,,,4.550000000000054,False,1.0,57.71499999999996
0,10,2,9,20232040,False,0,,False,0,,,5.073000000001215,False,1.0,48.3251659999997
0,10,2,8,20232039,False,0,,False,0,,,5.667665999999016,False,1.0,55.90754099999984
0,10,2,10,20232041,False,0,,False,0,,,4.324374999999492,False,1.0,41.70454199999973
0,10,2,11,20232042,False,0,,False,0,,,6.499417000000562,False,1.0,41.288209000001075
0,10,2,12,20232043,False,0,,False,0,,,4.968958000000967,False,1.0,57.34220800000145
0,10,2,13,20232044,False,0,,False,0,,,4.875624999998607,False,1.0,57.35633299999954
0,10,2,14,20232045,False,0,,False,0,,,5.171708000000663,False,1.0,56.862917000000124
0,10,2,16,20232047,False,0,,False,0,,,4.279374999999419,False,1.0,56.46237500000062
0,10,2,15,20232046,False,0,,False,0,,,4.557083999999989,False,1.0,57.211542000001
0,10,2,17,20232048,False,0,,False,0,,,4.419916999999884,False,1.0,56.36979100000161
0,10,2,18,20232049,False,0,,False,0,,,4.895125000000888,False,1.0,39.19391600000033
0,10,2,19,20232050,False,0,,False,0,,,6.693916999999772,False,1.0,40.25487500000047
0,10,2,20,20232051,False,0,,False,0,,,4.41187500000062,False,1.0,51.52799999999935
0,10,2,23,20232054,False,0,,False,0,,,4.4243340000011955,False,1.0,61.33979200000006
0,10,2,24,20232055,False,0,,False,0,,,3.3944590000007935,False,1.0,62.30154100000007
0,10,2,25,20232056,False,0,,False,0,,,4.318459000000274,False,1.0,61.50108399999965
0,10,2,21,20232052,False,0,,False,0,,,6.319749999999402,False,1.0,61.52770799999985
0,10,2,22,20232053,False,0,,False,0,,,4.4366660000001445,False,1.0,62.680832999999936
0,10,2,26,20232057,False,0,,False,0,,,5.450750000001392,False,1.0,57.64879200000017
0,10,2,27,20232058,False,0,,False,0,,,3.303415999999615,False,1.0,46.63266600000071
0,10,2,28,20232059,False,0,,False,0,,,4.560458000000267,False,1.0,40.23916600000099
0,10,2,29,20232060,False,0,,False,0,,,4.433665999998837,False,1.0,60.317916999999
0,10,2,32,20232063,False,0,,False,0,,,4.898541999999395,False,1.0,61.55337499999902
0,10,2,31,20232062,False,0,,False,0,,,4.3272080000011925,False,1.0,63.1871670000006
0,10,2,33,20232064,False,0,,False,0,,,5.837917000000914,False,1.0,62.208124999999725
0,10,2,35,20232066,False,0,,False,0,,,4.823333999999235,False,1.0,60.75099999999978
0,10,2,30,20232061,False,0,,False,0,,,4.51279100000157,False,1.0,65.49962499999928
0,10,2,34,20232065,False,0,,False,0,,,4.7788339999996765,False,1.0,63.15566700000019
0,10,2,36,20232067,False,0,,False,0,,,5.925958999998926,False,1.0,39.974208999998595
0,10,2,38,20232069,False,0,,False,0,,,4.88283299999992,False,1.0,65.89883300000032
0,10,2,39,20232070,False,0,,False,0,,,4.580875000000262,False,1.0,65.57766700000123
0,10,2,37,20232068,False,0,,False,0,,,5.701583000000454,False,1.0,67.84133399999881
0,10,2,40,20232071,False,0,,False,0,,,4.5541250000002975,False,1.0,65.88804200000098
0,10,2,41,20232072,False,0,,False,0,,,4.1487089999989735,False,1.0,65.01749999999973
0,10,2,42,20232073,False,0,,False,0,,,4.71950000000021,False,1.0,65.81974999999929
0,10,2,43,20232074,False,0,,False,0,,,4.923584000000147,False,1.0,66.04933400000057
0,10,2,44,20232075,False,0,,False,0,,,5.537625000000546,False,1.0,57.39895800000028
0,10,2,45,20232076,False,0,,False,0,,,5.8204160000006055,False,1.0,44.07141699999961
0,10,3,0,20232081,False,0,,False,0,,,4.488374999999323,False,1.0,42.715167000000775
0,10,2,49,20232080,False,0,,False,0,,,4.117417000001566,False,1.0,44.0562920000005
0,10,2,46,20232077,False,0,,False,0,,,4.209375000000293,False,1.0,45.24870899999911
0,10,2,47,20232078,False,0,,False,0,,,5.552500000000293,False,1.0,389.500666
0,10,3,5,20232086,False,0,,False,0,,,7.572667000001587,False,1.0,176.86162499999904
0,10,3,1,20232082,False,0,,False,0,,,5.104333999998545,False,1.0,388.2579579999987
0,10,3,6,20232087,False,0,,False,0,,,5.477250000000211,False,1.0,178.42766699999936
0,10,3,4,20232085,False,0,,False,0,,,7.000666999999794,False,1.0,178.42779100000072
0,10,2,48,20232079,False,0,,False,0,,,4.890791999999422,False,1.0,390.81366599999967
0,10,3,3,20232084,False,0,,False,0,,,6.442665999999875,False,1.0,178.99400000000122
0,10,3,2,20232083,False,0,,False,0,,,4.2668750000007805,False,1.0,388.4387919999988
0,10,3,7,20232088,False,0,,False,0,,,5.3093749999995055,False,1.0,69.50862499999921
0,10,3,9,20232090,False,0,,False,0,,,5.60216699999927,False,1.0,68.36179199999926
0,10,3,10,20232091,False,0,,False,0,,,5.74354199999938,False,1.0,69.15658399999991
0,10,3,8,20232089,False,0,,False,0,,,5.339958000000422,False,1.0,70.27754200000125
0,10,3,12,20232093,False,0,,False,0,,,5.788416999999768,False,1.0,69.18004199999928
0,10,3,13,20232094,False,0,,False,0,,,6.829333000000659,False,1.0,69.10266600000092
0,10,3,14,20232095,False,0,,False,0,,,5.913208000000836,False,1.0,70.13858300000031
0,10,3,11,20232092,False,0,,False,0,,,6.343917000000587,False,1.0,72.23766699999956
0,10,3,17,20232098,False,0,,False,0,,,3.8622920000008776,False,1.0,68.44041599999962
0,10,3,20,20232101,False,0,,False,0,,,3.2426250000003876,False,1.0,68.19825000000002
0,10,3,15,20232096,False,0,,False,0,,,5.633082999999317,False,1.0,69.20037499999943
0,10,3,16,20232097,False,0,,False,0,,,5.213291999998759,False,1.0,69.48933400000001
0,10,3,18,20232099,False,0,,False,0,,,4.4709999999987815,False,1.0,70.77729199999894
0,10,3,21,20232102,False,0,,False,0,,,4.0919999999999845,False,1.0,70.29183300000064
0,10,3,22,20232103,False,0,,False,0,,,3.918000000000532,False,1.0,69.30341700000042
0,10,3,19,20232100,False,0,,False,0,,,4.946917000001605,False,1.0,70.60566600000051
0,10,3,23,20232104,False,0,,False,0,,,5.474874999999102,False,1.0,64.10145799999967
0,10,3,24,20232105,False,0,,False,0,,,4.876959000000625,False,1.0,64.21508299999878
0,10,3,25,20232106,False,0,,False,0,,,4.564124999999919,False,1.0,65.90875000000018
0,10,3,26,20232107,False,0,,False,0,,,4.094666000000302,False,1.0,65.33033300000035
0,10,3,28,20232109,False,0,,False,0,,,4.377124999999538,False,1.0,65.79599999999886
0,10,3,27,20232108,False,0,,False,0,,,4.626499999998757,False,1.0,65.95229200000041
0,10,3,30,20232111,False,0,,False,0,,,3.837749999998863,False,1.0,67.75270900000052
0,10,3,29,20232110,False,0,,False,0,,,5.022124999999988,False,1.0,66.69391700000027
0,10,3,31,20232112,False,0,,False,0,,,5.334208000000729,False,1.0,62.741292000000115
0,10,3,32,20232113,False,0,,False,0,,,4.3205830000001555,False,1.0,65.43379100000024
0,10,3,33,20232114,False,0,,False,0,,,4.327291000000955,False,1.0,65.2415830000006
0,10,3,36,20232117,False,0,,False,0,,,5.119750000000423,False,1.0,65.61087500000085
0,10,3,34,20232115,False,0,,False,0,,,5.86029199999949,False,1.0,66.4230830000001
0,10,3,35,20232116,False,0,,False,0,,,4.324542000000875,False,1.0,66.83429199999935
0,10,3,37,20232118,False,0,,False,0,,,4.628375000001128,False,1.0,65.30391700000138
0,10,3,38,20232119,False,0,,False,0,,,5.218750000000938,False,1.0,63.400250000000824
0,10,3,39,20232120,False,0,,False,0,,,6.543875000000199,False,1.0,62.434624999999855
0,10,3,40,20232121,False,0,,False,0,,,5.443249999999011,False,1.0,62.27550000000015
0,10,3,44,20232125,False,0,,False,0,,,4.427583000000013,False,1.0,62.854749999999626
0,10,3,41,20232122,False,0,,False,0,,,5.891333000000998,False,1.0,64.74958299999933
0,10,3,43,20232124,False,0,,False,0,,,3.842167000000174,False,1.0,64.22916699999881
0,10,3,45,20232126,False,0,,False,0,,,5.886832999999925,False,1.0,62.91249999999948
0,10,3,42,20232123,False,0,,False,0,,,4.951457999998965,False,1.0,64.86741700000032
0,10,3,46,20232127,False,0,,False,0,,,5.2509999999994506,False,1.0,64.85987499999979
0,10,3,48,20232129,False,0,,False,0,,,5.169208999999952,False,1.0,52.22870899999954
0,10,3,47,20232128,False,0,,False,0,,,5.52912500000069,False,1.0,57.15183300000071
0,10,3,49,20232130,False,0,,False,0,,,4.594082999998861,False,1.0,59.49883299999925
0,20,0,0,20232131,False,0,,False,0,,,5.151791999999489,False,1.0,58.498291000001146
0,20,0,4,20232135,False,0,,False,0,,,6.543708999998898,False,1.0,57.88420799999905
0,20,0,2,20232133,False,0,,False,0,,,5.573541000000404,False,1.0,59.99829199999951
0,20,0,3,20232134,False,0,,False,0,,,5.332082999998988,False,1.0,60.65887499999967
0,20,0,1,20232132,False,0,,False,0,,,5.944999999998757,False,1.0,61.088542000000245
0,20,0,5,20232136,False,0,,False,0,,,6.1468329999989635,False,1.0,39.56779099999963
0,20,0,6,20232137,False,0,,False,0,,,6.223374999999365,False,1.0,38.93583300000003
0,20,0,8,20232139,False,0,,False,0,,,5.739041,False,1.0,52.87762499999893
0,20,0,7,20232138,False,0,,False,0,,,4.947333000000498,False,1.0,55.43395800000006
0,20,0,12,20232143,False,0,,False,0,,,5.330999999999975,False,1.0,55.73637500000039
0,20,0,9,20232140,False,0,,False,0,,,5.6704169999992615,False,1.0,57.312666999999706
0,20,0,10,20232141,False,0,,False,0,,,6.715374999998858,False,1.0,56.918500000000094
0,20,0,11,20232142,False,0,,False,0,,,5.546000000000717,False,1.0,58.87562500000065
0,20,0,13,20232144,False,0,,False,0,,,6.0500409999999505,False,1.0,44.21070899999968
0,20,0,14,20232145,False,0,,False,0,,,6.023208000000224,False,1.0,42.348625000000695
0,20,0,16,20232147,False,0,,False,0,,,4.299041000001225,False,1.0,52.215708000000305
0,20,0,15,20232146,False,0,,False,0,,,6.233500000000447,False,1.0,52.19354199999948
0,20,0,18,20232149,False,0,,False,0,,,5.4154999999997955,False,1.0,53.08191600000001
0,20,0,19,20232150,False,0,,False,0,,,4.90941700000036,False,1.0,53.33304100000014
0,20,0,17,20232148,False,0,,False,0,,,4.869957999998675,False,1.0,54.3583750000014
0,20,0,20,20232151,False,0,,False,0,,,5.389499999999714,False,1.0,51.63012499999908
0,20,0,22,20232153,False,0,,False,0,,,5.147291000000109,False,1.0,42.6499999999983
0,20,0,21,20232152,False,0,,False,0,,,6.36233300000022,False,1.0,45.77720799999874
